index,Seed,Ticks,SuccessfulInfluence,Topology,neighborhood,num_agents,num_features,num_traits,communication_regime,homophily,seed,Regions,Isolates,Homogeneity,AverageDistance
0,88778,5625889,9443,grid,moore,100,5,15,one-to-one,8,88778,15,7,0.56,0.5025
0,12823,8869484,3039,grid,moore,100,5,15,one-to-one,8,12823,14,6,0.23,0.6025
0,88406,5860804,2903,grid,moore,100,5,15,one-to-one,8,88406,12,4,0.21,0.595
0,83399,7199164,4072,grid,moore,100,5,15,one-to-one,8,83399,15,4,0.47,0.5725
0,51046,7550561,4776,grid,moore,100,5,15,one-to-one,8,51046,13,4,0.42,0.5975
0,96111,4316314,2475,grid,moore,100,5,15,one-to-one,8,96111,21,8,0.44,0.63
0,22798,8769346,5527,grid,moore,100,5,15,one-to-one,8,22798,17,5,0.48,0.5975
0,46031,6084174,2980,grid,moore,100,5,15,one-to-one,8,46031,17,8,0.33,0.64
0,83790,6753768,3546,grid,moore,100,5,15,one-to-one,8,83790,14,5,0.38,0.5475
0,81133,8543460,11420,grid,moore,100,5,15,one-to-one,8,81133,6,2,0.61,0.42
0,70506,5222658,6341,grid,moore,100,5,15,one-to-one,8,70506,19,14,0.5,0.5075
0,67028,7384652,4197,grid,moore,100,5,15,one-to-one,8,67028,14,3,0.44,0.55
0,43195,6735230,3045,grid,moore,100,5,15,one-to-one,8,43195,16,7,0.37,0.6
0,36144,7882125,4055,grid,moore,100,5,15,one-to-one,8,36144,14,5,0.43,0.6225
0,83506,4282281,5130,grid,moore,100,5,15,one-to-one,8,83506,17,4,0.36,0.5925
0,89803,9811762,6626,grid,moore,100,5,15,one-to-one,8,89803,16,8,0.35,0.5925
0,54667,9035424,6024,grid,moore,100,5,15,one-to-one,8,54667,18,10,0.49,0.59
0,95007,9999999,4244,grid,moore,100,5,15,one-to-one,8,95007,18,11,0.39,0.6095
0,86171,9999999,3104,grid,moore,100,5,15,one-to-one,8,86171,16,7,0.41,0.594
0,48576,8868895,6670,grid,moore,100,5,15,one-to-one,8,48576,16,11,0.53,0.58
0,44252,6217830,4500,grid,moore,100,5,15,one-to-one,8,44252,17,9,0.43,0.595
0,34692,9999999,5474,grid,moore,100,5,15,one-to-one,8,34692,15,6,0.38,0.537
0,90045,9999999,2733,grid,moore,100,5,15,one-to-one,8,90045,13,5,0.33,0.6195
0,74771,4199135,4645,grid,moore,100,5,15,one-to-one,8,74771,12,4,0.44,0.575
0,57449,4802433,7225,grid,moore,100,5,15,one-to-one,8,57449,18,9,0.64,0.5225
0,18320,9999999,2448,grid,moore,100,5,15,one-to-one,8,18320,16,8,0.29,0.6240000000000001
0,14551,4096576,11831,grid,moore,100,5,15,one-to-one,8,14551,13,5,0.67,0.4775
0,77389,3691949,7845,grid,moore,100,5,15,one-to-one,8,77389,18,9,0.59,0.5225
0,78477,9999999,2922,grid,moore,100,5,15,one-to-one,8,78477,16,6,0.34,0.6245
0,22648,4013215,5294,grid,moore,100,5,15,one-to-one,8,22648,18,10,0.66,0.4975
0,23827,6347731,6538,grid,moore,100,5,15,one-to-one,8,23827,11,6,0.61,0.4125
0,71047,9999999,2741,grid,moore,100,5,15,one-to-one,8,71047,14,5,0.25,0.6260000000000001
0,69352,9999999,2814,grid,moore,100,5,15,one-to-one,8,69352,19,8,0.34,0.672
0,65654,4356482,10541,grid,moore,100,5,15,one-to-one,8,65654,12,5,0.7,0.415
0,51112,6179254,6036,grid,moore,100,5,15,one-to-one,8,51112,18,9,0.5,0.5625
0,51941,9999999,3336,grid,moore,100,5,15,one-to-one,8,51941,17,10,0.4,0.6104999999999999
0,57309,8438593,2408,grid,moore,100,5,15,one-to-one,8,57309,20,8,0.33,0.645
0,76328,3093916,5932,grid,moore,100,5,15,one-to-one,8,76328,18,11,0.52,0.5025
0,76974,9301414,4322,grid,moore,100,5,15,one-to-one,8,76974,17,6,0.51,0.6275
0,34695,9999999,3581,grid,moore,100,5,15,one-to-one,8,34695,14,4,0.41,0.5815
0,97421,9504980,3350,grid,moore,100,5,15,one-to-one,8,97421,14,6,0.3,0.6575
0,77723,9999999,2417,grid,moore,100,5,15,one-to-one,8,77723,22,12,0.36,0.6245
0,71334,3409979,2882,grid,moore,100,5,15,one-to-one,8,71334,19,10,0.31,0.5925
0,21753,5496733,10558,grid,moore,100,5,15,one-to-one,8,21753,21,12,0.52,0.625
0,68004,9113088,4435,grid,moore,100,5,15,one-to-one,8,68004,11,5,0.36,0.5725
0,25904,8537530,6245,grid,moore,100,5,15,one-to-one,8,25904,8,3,0.43,0.525
0,71703,9999999,4145,grid,moore,100,5,15,one-to-one,8,71703,16,7,0.29,0.6085
0,46641,6797729,4051,grid,moore,100,5,15,one-to-one,8,46641,18,6,0.4,0.61
0,71790,6664030,4406,grid,moore,100,5,15,one-to-one,8,71790,17,8,0.4,0.63
0,11479,9999999,2725,grid,moore,100,5,15,one-to-one,8,11479,18,9,0.28,0.6240000000000001
0,86754,5588665,4154,grid,moore,100,5,15,one-to-one,8,86754,14,6,0.42,0.55
0,75353,9999999,5500,grid,moore,100,5,15,one-to-one,8,75353,12,6,0.47,0.547
0,82892,5065391,16058,grid,moore,100,5,15,one-to-one,8,82892,11,5,0.8,0.31
0,97993,9999999,2279,grid,moore,100,5,15,one-to-one,8,97993,22,10,0.25,0.7040000000000001
0,40279,7739374,6223,grid,moore,100,5,15,one-to-one,8,40279,11,4,0.54,0.52
0,76086,6173648,5253,grid,moore,100,5,15,one-to-one,8,76086,15,6,0.58,0.545
0,77080,6051887,4063,grid,moore,100,5,15,one-to-one,8,77080,18,8,0.35,0.6125
0,89873,7616111,5182,grid,moore,100,5,15,one-to-one,8,89873,11,4,0.44,0.525
0,46370,6746241,2326,grid,moore,100,5,15,one-to-one,8,46370,18,7,0.32,0.65
0,56249,5246494,8914,grid,moore,100,5,15,one-to-one,8,56249,14,8,0.57,0.495
0,94763,9999999,2540,grid,moore,100,5,15,one-to-one,8,94763,18,8,0.28,0.6395000000000001
0,78678,5379149,7145,grid,moore,100,5,15,one-to-one,8,78678,7,4,0.5,0.5725
0,40246,9999999,2315,grid,moore,100,5,15,one-to-one,8,40246,23,13,0.27,0.664
0,23189,6949804,2962,grid,moore,100,5,15,one-to-one,8,23189,13,4,0.26,0.6
0,97977,3578569,2550,grid,moore,100,5,15,one-to-one,8,97977,18,8,0.36,0.595
0,91512,9999999,3624,grid,moore,100,5,15,one-to-one,8,91512,10,3,0.33,0.5795
0,85963,9999999,3133,grid,moore,100,5,15,one-to-one,8,85963,22,11,0.29,0.6495000000000001
0,47920,7579886,3709,grid,moore,100,5,15,one-to-one,8,47920,17,9,0.58,0.5375
0,10436,9426804,5317,grid,moore,100,5,15,one-to-one,8,10436,12,4,0.41,0.5525
0,14388,5719712,8472,grid,moore,100,5,15,one-to-one,8,14388,19,8,0.57,0.5925
0,68818,9999999,5360,grid,moore,100,5,15,one-to-one,8,68818,17,8,0.51,0.5895
0,92303,6920450,5879,grid,moore,100,5,15,one-to-one,8,92303,15,6,0.51,0.565
0,72773,6623028,6350,grid,moore,100,5,15,one-to-one,8,72773,12,7,0.37,0.62
0,72634,4566304,4374,grid,moore,100,5,15,one-to-one,8,72634,17,10,0.31,0.6275
0,51199,9999999,3691,grid,moore,100,5,15,one-to-one,8,51199,17,6,0.31,0.6595
0,40823,4680152,6003,grid,moore,100,5,15,one-to-one,8,40823,14,6,0.55,0.485
0,97459,3541125,4060,grid,moore,100,5,15,one-to-one,8,97459,15,7,0.35,0.625
0,24013,5652867,5226,grid,moore,100,5,15,one-to-one,8,24013,10,5,0.4,0.4625
0,27812,9999999,5003,grid,moore,100,5,15,one-to-one,8,27812,12,6,0.42,0.5860000000000001
0,29398,4513254,5300,grid,moore,100,5,15,one-to-one,8,29398,18,11,0.41,0.5575
0,71876,5536930,5083,grid,moore,100,5,15,one-to-one,8,71876,19,9,0.51,0.605
0,92686,4124005,5046,grid,moore,100,5,15,one-to-one,8,92686,14,4,0.31,0.6325
0,69995,9999999,4459,grid,moore,100,5,15,one-to-one,8,69995,17,9,0.34,0.619
0,61264,4438008,15585,grid,moore,100,5,15,one-to-one,8,61264,11,6,0.67,0.465
0,98389,4698136,3107,grid,moore,100,5,15,one-to-one,8,98389,16,7,0.36,0.62
0,49131,9999999,4747,grid,moore,100,5,15,one-to-one,8,49131,24,15,0.48,0.5895
0,73325,7472840,5427,grid,moore,100,5,15,one-to-one,8,73325,7,1,0.32,0.465
0,70819,9999999,7495,grid,moore,100,5,15,one-to-one,8,70819,14,8,0.45,0.574
0,60598,4477150,5051,grid,moore,100,5,15,one-to-one,8,60598,12,3,0.43,0.5225
0,84514,6615773,2503,grid,moore,100,5,15,one-to-one,8,84514,19,8,0.29,0.645
0,25459,3846667,8736,grid,moore,100,5,15,one-to-one,8,25459,14,10,0.69,0.44
0,31284,9999999,4342,grid,moore,100,5,15,one-to-one,8,31284,14,7,0.44,0.544
0,33580,7141631,4665,grid,moore,100,5,15,one-to-one,8,33580,15,10,0.31,0.6175
0,96780,9408903,4163,grid,moore,100,5,15,one-to-one,8,96780,13,6,0.34,0.62
0,31705,2989401,5929,grid,moore,100,5,15,one-to-one,8,31705,11,3,0.37,0.5375
0,80870,7347018,3989,grid,moore,100,5,15,one-to-one,8,80870,9,2,0.38,0.55
0,65453,9112446,5000,grid,moore,100,5,15,one-to-one,8,65453,14,6,0.46,0.56
0,82125,8252109,2775,grid,moore,100,5,15,one-to-one,8,82125,21,7,0.35,0.675
0,28162,4213608,2895,grid,moore,100,5,15,one-to-one,8,28162,17,8,0.36,0.62
0,58743,4991608,4803,grid,moore,100,5,15,one-to-one,8,58743,13,5,0.53,0.4825
0,49899,9999999,4435,grid,moore,100,5,15,one-to-one,8,49899,13,5,0.35,0.599
0,33109,7450032,4929,grid,moore,100,5,15,one-to-one,8,33109,12,4,0.51,0.525
0,63569,9999999,4394,grid,moore,100,5,15,one-to-one,8,63569,14,8,0.45,0.5395
0,29474,4878851,2776,grid,moore,100,5,15,one-to-one,8,29474,12,4,0.35,0.6125
0,66202,7291592,4155,grid,moore,100,5,15,one-to-one,8,66202,19,13,0.37,0.575
0,21504,9999999,5279,grid,moore,100,5,15,one-to-one,8,21504,14,7,0.44,0.5495
0,10681,9999999,3940,grid,moore,100,5,15,one-to-one,8,10681,19,9,0.37,0.6545000000000001
0,93847,9999999,3239,grid,moore,100,5,15,one-to-one,8,93847,13,7,0.33,0.562
0,22029,3972432,2702,grid,moore,100,5,15,one-to-one,8,22029,15,7,0.35,0.535
0,76061,7090128,5289,grid,moore,100,5,15,one-to-one,8,76061,13,6,0.35,0.5425
0,38182,9999999,3687,grid,moore,100,5,15,one-to-one,8,38182,15,8,0.35,0.547
0,30919,3475323,4052,grid,moore,100,5,15,one-to-one,8,30919,13,6,0.45,0.5675
0,13524,7823624,4603,grid,moore,100,5,15,one-to-one,8,13524,13,6,0.48,0.5325
0,44134,3848279,6016,grid,moore,100,5,15,one-to-one,8,44134,15,7,0.47,0.56
0,84589,4333027,7317,grid,moore,100,5,15,one-to-one,8,84589,7,2,0.59,0.455
0,46898,7036884,7109,grid,moore,100,5,15,one-to-one,8,46898,13,4,0.48,0.535
0,27080,9999999,3592,grid,moore,100,5,15,one-to-one,8,27080,18,8,0.5,0.5395
0,93357,6566606,4031,grid,moore,100,5,15,one-to-one,8,93357,16,7,0.31,0.6
0,63400,7019344,3601,grid,moore,100,5,15,one-to-one,8,63400,13,4,0.22,0.6275
0,22849,6879798,10552,grid,moore,100,5,15,one-to-one,8,22849,15,6,0.6,0.47
0,31988,4298658,5448,grid,moore,100,5,15,one-to-one,8,31988,14,6,0.62,0.4725
0,74097,9999999,2213,grid,moore,100,5,15,one-to-one,8,74097,20,10,0.24,0.659
0,56807,9999999,3270,grid,moore,100,5,15,one-to-one,8,56807,18,8,0.26,0.6295000000000001
0,17539,6115868,7016,grid,moore,100,5,15,one-to-one,8,17539,14,5,0.46,0.515
0,91401,9999999,2979,grid,moore,100,5,15,one-to-one,8,91401,13,5,0.38,0.6115
0,21004,6917587,4163,grid,moore,100,5,15,one-to-one,8,21004,17,9,0.47,0.5675
0,69519,4990212,4380,grid,moore,100,5,15,one-to-one,8,69519,15,9,0.33,0.6125
0,27588,9999999,3443,grid,moore,100,5,15,one-to-one,8,27588,17,10,0.28,0.5870000000000001
0,65837,8497508,5770,grid,moore,100,5,15,one-to-one,8,65837,20,11,0.53,0.5275
0,94219,4614051,8608,grid,moore,100,5,15,one-to-one,8,94219,16,7,0.6,0.5375
0,87239,8456153,2945,grid,moore,100,5,15,one-to-one,8,87239,13,4,0.39,0.58
0,57291,5804727,4646,grid,moore,100,5,15,one-to-one,8,57291,9,1,0.32,0.5275
0,33385,4025618,2801,grid,moore,100,5,15,one-to-one,8,33385,21,13,0.27,0.64
0,47712,9999999,3668,grid,moore,100,5,15,one-to-one,8,47712,17,9,0.44,0.6090000000000001
0,46746,5692197,8720,grid,moore,100,5,15,one-to-one,8,46746,13,6,0.57,0.515
0,50002,6957835,6364,grid,moore,100,5,15,one-to-one,8,50002,15,5,0.48,0.58
0,19273,5393669,4150,grid,moore,100,5,15,one-to-one,8,19273,11,5,0.37,0.635
0,45505,5861768,4412,grid,moore,100,5,15,one-to-one,8,45505,16,6,0.43,0.56
0,18614,9999999,3135,grid,moore,100,5,15,one-to-one,8,18614,15,8,0.3,0.634
0,78535,7750821,2868,grid,moore,100,5,15,one-to-one,8,78535,20,12,0.25,0.665
0,46316,5599465,3708,grid,moore,100,5,15,one-to-one,8,46316,17,6,0.29,0.635
0,41235,9375174,4202,grid,moore,100,5,15,one-to-one,8,41235,18,8,0.4,0.605
0,96243,3747914,2810,grid,moore,100,5,15,one-to-one,8,96243,19,10,0.28,0.5925
0,58064,7525313,3545,grid,moore,100,5,15,one-to-one,8,58064,19,8,0.28,0.655
0,76524,5238519,476112,grid,moore,100,5,15,one-to-many,8,76524,13,7,0.33,0.7
0,69485,3750114,279520,grid,moore,100,5,15,one-to-many,8,69485,15,6,0.26,0.68
0,62761,3214968,290641,grid,moore,100,5,15,one-to-many,8,62761,11,3,0.37,0.635
0,96282,9074758,419941,grid,moore,100,5,15,one-to-many,8,96282,17,11,0.26,0.6675
0,60928,1418118,227723,grid,moore,100,5,15,one-to-many,8,60928,19,8,0.24,0.69
0,52923,1298408,247484,grid,moore,100,5,15,one-to-many,8,52923,15,4,0.37,0.62
0,80437,4109495,271116,grid,moore,100,5,15,one-to-many,8,80437,17,5,0.21,0.6675
0,78897,2973291,146992,grid,moore,100,5,15,one-to-many,8,78897,22,9,0.22,0.72
0,59520,1469627,111484,grid,moore,100,5,15,one-to-many,8,59520,22,11,0.22,0.71
0,36241,2867720,274673,grid,moore,100,5,15,one-to-many,8,36241,17,4,0.38,0.6575
0,62039,6393184,351671,grid,moore,100,5,15,one-to-many,8,62039,17,8,0.23,0.6575
0,49836,5475913,495430,grid,moore,100,5,15,one-to-many,8,49836,22,11,0.31,0.665
0,71520,9999999,377085,grid,moore,100,5,15,one-to-many,8,71520,16,5,0.26,0.684
0,91605,2922595,315235,grid,moore,100,5,15,one-to-many,8,91605,17,8,0.39,0.67
0,95399,6175496,614757,grid,moore,100,5,15,one-to-many,8,95399,16,4,0.26,0.68
0,38684,6388031,307689,grid,moore,100,5,15,one-to-many,8,38684,18,10,0.29,0.6775
0,52350,5307243,456163,grid,moore,100,5,15,one-to-many,8,52350,17,7,0.34,0.6875
0,28358,3962567,413032,grid,moore,100,5,15,one-to-many,8,28358,15,5,0.34,0.68
0,83323,1677385,170586,grid,moore,100,5,15,one-to-many,8,83323,19,11,0.23,0.705
0,99718,5542851,344469,grid,moore,100,5,15,one-to-many,8,99718,20,10,0.35,0.675
0,28745,3623443,407337,grid,moore,100,5,15,one-to-many,8,28745,12,3,0.36,0.6275
0,55491,6203506,381029,grid,moore,100,5,15,one-to-many,8,55491,15,5,0.32,0.59
0,88912,9999999,375989,grid,moore,100,5,15,one-to-many,8,88912,20,11,0.3,0.5795
0,16791,3769492,215137,grid,moore,100,5,15,one-to-many,8,16791,18,9,0.34,0.6825
0,40911,6224119,424062,grid,moore,100,5,15,one-to-many,8,40911,18,8,0.18,0.6825
0,62133,7347595,389180,grid,moore,100,5,15,one-to-many,8,62133,21,11,0.25,0.7125
0,43437,698228,131475,grid,moore,100,5,15,one-to-many,8,43437,17,9,0.36,0.6375
0,52481,1601185,172137,grid,moore,100,5,15,one-to-many,8,52481,23,11,0.32,0.6925
0,96409,1973858,158530,grid,moore,100,5,15,one-to-many,8,96409,22,13,0.24,0.745
0,34781,2294756,319067,grid,moore,100,5,15,one-to-many,8,34781,12,5,0.28,0.655
0,46475,3857395,470465,grid,moore,100,5,15,one-to-many,8,46475,16,9,0.35,0.64
0,71240,2759231,232192,grid,moore,100,5,15,one-to-many,8,71240,13,5,0.33,0.6575
0,63272,703542,136132,grid,moore,100,5,15,one-to-many,8,63272,19,10,0.32,0.655
0,47920,948939,150083,grid,moore,100,5,15,one-to-many,8,47920,20,9,0.26,0.6775
0,43626,4803507,274196,grid,moore,100,5,15,one-to-many,8,43626,22,9,0.17,0.7125
0,92023,3156561,282910,grid,moore,100,5,15,one-to-many,8,92023,25,12,0.24,0.715
0,29531,6436260,273127,grid,moore,100,5,15,one-to-many,8,29531,16,3,0.48,0.64
0,90904,5725282,367470,grid,moore,100,5,15,one-to-many,8,90904,18,9,0.26,0.665
0,73280,2646307,345791,grid,moore,100,5,15,one-to-many,8,73280,13,7,0.4,0.605
0,61732,3198746,324612,grid,moore,100,5,15,one-to-many,8,61732,22,12,0.34,0.6825
0,84361,1130754,164377,grid,moore,100,5,15,one-to-many,8,84361,21,10,0.26,0.6875
